  0.5      1.847
  1.0      1.847
  1.5      1.847
-     -    
  2.5      1.209
  3.0      1.209
  3.5      1.209
-     -    
  4.5      0.016
  5.0      0.016
  5.5      0.016
-     -    
  6.5     -0.200
  7.0     -0.200
  7.5     -0.200
-     -    
  8.5      0.000
  9.0      0.000
  9.5      0.000
